Date,Time (24hr UTC+00:00),Temperature (°C), Events 
2019-12-31,11:36:03,22.8,
2019-12-31,12:09:03,23.1,
2019-12-31,12:42:03,23.4,
2019-12-31,13:15:03,23.7,
2019-12-31,13:48:03,24.0,
2019-12-31,14:21:03,24.4,
2019-12-31,14:54:03,24.7,
2019-12-31,15:27:03,25.1,
2019-12-31,16:00:03,24.6,
2019-12-31,16:33:03,24.5,
2019-12-31,17:06:03,24.5,
2019-12-31,17:39:03,24.7,
2019-12-31,18:12:03,25.0,
2019-12-31,18:45:03,25.1,
2019-12-31,19:18:03,25.2,
2019-12-31,19:51:03,25.3,
2019-12-31,20:24:03,25.3,
2019-12-31,20:57:03,25.2,
2019-12-31,21:30:03,25.1,
2019-12-31,22:03:03,24.9,
2019-12-31,22:36:03,24.7,
2019-12-31,23:09:03,24.5,
2019-12-31,23:42:03,24.4,
2020-01-01,00:15:03,24.2,
2020-01-01,00:48:03,24.2,
2020-01-01,01:21:03,23.9,
2020-01-01,01:54:03,23.8,
2020-01-01,02:27:03,23.7,
2020-01-01,03:00:03,23.5,
2020-01-01,03:33:03,23.3,
2020-01-01,04:06:03,23.2,
2020-01-01,04:39:03,23.1,
2020-01-01,05:12:03,22.9,
2020-01-01,05:45:03,22.6,
2020-01-01,06:18:03,22.4,
2020-01-01,06:51:03,22.1,
2020-01-01,07:24:03,21.9,
2020-01-01,07:57:03,21.6,
2020-01-01,08:30:03,21.6,
2020-01-01,09:03:03,21.7,
2020-01-01,09:36:03,21.7,
2020-01-01,10:09:03,22.0,
2020-01-01,10:42:03,22.3,
2020-01-01,11:15:03,22.6,
2020-01-01,11:48:03,22.9,
2020-01-01,12:21:03,23.1,
2020-01-01,12:54:03,23.4,
2020-01-01,13:27:03,23.7,
2020-01-01,14:00:03,23.9,
2020-01-01,14:33:03,24.2,
2020-01-01,15:06:03,24.3,
2020-01-01,15:39:03,24.5,
2020-01-01,16:12:03,24.7,
2020-01-01,16:45:03,24.7,
2020-01-01,17:18:03,24.9,
2020-01-01,17:51:03,24.9,
2020-01-01,18:24:03,25.0,
2020-01-01,18:57:03,24.9,
2020-01-01,19:30:03,24.9,
2020-01-01,20:03:03,24.8,
2020-01-01,20:36:03,24.6,
2020-01-01,21:09:03,24.5,
2020-01-01,21:42:03,24.4,
2020-01-01,22:15:03,24.3,
2020-01-01,22:48:03,24.2,
2020-01-01,23:21:03,24.2,
2020-01-01,23:54:03,24.0,
2020-01-02,00:27:03,24.0,
2020-01-02,01:00:03,23.9,
2020-01-02,01:33:03,23.8,
2020-01-02,02:06:03,23.6,
2020-01-02,02:39:03,23.5,
2020-01-02,03:12:03,23.3,
2020-01-02,03:45:03,23.1,
2020-01-02,04:18:03,22.9,
2020-01-02,04:51:03,22.7,
2020-01-02,05:24:03,22.5,
2020-01-02,05:57:03,22.3,
2020-01-02,06:30:03,22.0,
2020-01-02,07:03:03,21.7,
2020-01-02,07:36:03,21.5,
2020-01-02,08:09:03,21.3,
2020-01-02,08:42:03,21.2,
2020-01-02,09:15:03,21.3,
2020-01-02,09:48:03,21.4,
2020-01-02,10:21:03,21.7,
2020-01-02,10:54:03,22.0,
2020-01-02,11:27:03,22.3,
2020-01-02,12:00:03,22.6,
2020-01-02,12:33:03,22.9,
2020-01-02,13:06:03,23.2,
2020-01-02,13:39:03,23.5,
2020-01-02,14:12:03,23.7,
2020-01-02,14:45:03,23.9,
2020-01-02,15:18:03,24.1,
2020-01-02,15:51:03,24.3,
2020-01-02,16:24:03,24.5,
2020-01-02,16:57:03,24.6,
2020-01-02,17:30:03,24.6,
2020-01-02,18:03:03,24.7,
2020-01-02,18:36:03,24.7,
2020-01-02,19:09:03,24.6,
2020-01-02,19:42:03,24.5,
2020-01-02,20:15:03,24.2,
2020-01-02,20:48:03,24.1,
2020-01-02,21:21:03,24.0,
2020-01-02,21:54:03,23.8,
2020-01-02,22:27:03,23.7,
2020-01-02,23:00:03,23.5,
2020-01-02,23:33:03,23.2,
2020-01-03,00:06:03,23.1,
2020-01-03,00:39:03,22.9,
2020-01-03,01:12:03,22.5,
2020-01-03,01:45:03,22.3,
2020-01-03,02:18:03,22.0,
2020-01-03,02:51:03,21.9,
2020-01-03,03:24:03,21.6,
2020-01-03,03:57:03,21.4,
2020-01-03,04:30:03,21.2,
2020-01-03,05:03:03,21.1,
2020-01-03,05:36:03,20.9,
2020-01-03,06:09:03,20.9,
2020-01-03,06:42:03,20.9,
2020-01-03,07:15:03,20.9,
2020-01-03,07:48:03,21.0,
2020-01-03,08:21:03,20.8,
2020-01-03,08:54:03,20.8,
2020-01-03,09:27:03,20.9,
2020-01-03,10:00:03,21.0,
2020-01-03,10:33:03,21.4,
2020-01-03,11:06:03,21.7,
2020-01-03,11:39:03,21.9,
2020-01-03,12:12:03,22.2,
2020-01-03,12:45:03,22.4,
2020-01-03,13:18:03,22.6,
2020-01-03,13:51:03,22.9,
2020-01-03,14:24:03,23.1,
2020-01-03,14:57:03,23.3,
2020-01-03,15:30:03,23.4,
2020-01-03,16:03:03,23.6,
2020-01-03,16:36:03,23.7,
2020-01-03,17:09:03,23.8,
2020-01-03,17:42:03,24.0,
2020-01-03,18:15:03,24.1,
2020-01-03,18:48:03,24.2,
2020-01-03,19:21:03,24.2,
2020-01-03,19:54:03,24.3,
2020-01-03,20:27:03,24.2,
2020-01-03,21:00:03,24.2,
2020-01-03,21:33:03,24.0,
2020-01-03,22:06:03,23.9,
2020-01-03,22:39:03,23.8,
2020-01-03,23:12:03,23.7,
2020-01-03,23:45:03,23.6,
2020-01-04,00:18:03,23.5,
2020-01-04,00:51:03,23.3,
2020-01-04,01:24:03,23.2,
2020-01-04,01:57:03,23.0,
