Date,Time (24hr UTC+00:00),Temperature (°C), Events 
2020-09-10,03:34:03,24.8,
2020-09-10,03:53:03,24.8,
2020-09-10,04:12:03,24.6,
2020-09-10,04:31:03,24.6,
2020-09-10,04:50:03,24.5,
2020-09-10,05:09:03,24.6,
2020-09-10,05:28:03,24.6,
2020-09-10,05:47:03,24.6,
2020-09-10,06:06:03,24.6,
2020-09-10,06:25:03,24.6,
2020-09-10,06:44:03,24.6,
2020-09-10,07:03:03,24.6,
2020-09-10,07:22:03,24.6,
2020-09-10,07:41:03,24.8,
2020-09-10,08:00:03,25.0,
2020-09-10,08:19:03,25.6,
2020-09-10,08:38:03,27.5,
2020-09-10,08:57:03,29.2,
2020-09-10,09:16:03,30.4,
2020-09-10,09:35:03,29.8,
2020-09-10,09:54:03,26.1,
2020-09-10,10:13:03,25.8,
2020-09-10,10:32:03,25.0,
2020-09-10,10:51:03,27.7,
2020-09-10,11:10:03,26.8,
2020-09-10,11:29:03,27.5,
2020-09-10,11:48:03,26.1,
2020-09-10,12:07:03,27.8,
2020-09-10,12:26:03,27.1,
2020-09-10,12:45:03,29.8,
2020-09-10,13:04:03,28.5,
2020-09-10,13:23:03,27.8,
2020-09-10,13:42:03,30.7,
2020-09-10,14:01:03,31.4,
2020-09-10,14:20:03,28.7,
2020-09-10,14:39:03,30.8,
2020-09-10,14:58:03,32.6,
2020-09-10,15:17:03,35.9,
2020-09-10,15:36:03,33.7,
2020-09-10,15:55:03,31.3,
2020-09-10,16:14:03,30.3,
2020-09-10,16:33:03,29.5,
2020-09-10,16:52:03,30.0,
2020-09-10,17:11:03,27.8,
2020-09-10,17:30:03,27.3,
2020-09-10,17:49:03,26.7,
2020-09-10,18:08:03,25.0,
2020-09-10,18:27:03,26.5,
2020-09-10,18:46:03,28.7,
2020-09-10,19:05:03,29.8,
2020-09-10,19:24:03,31.2,
2020-09-10,19:43:03,31.8,
2020-09-10,20:02:03,32.1,
2020-09-10,20:21:03,32.2,
2020-09-10,20:40:03,32.4,
2020-09-10,20:59:03,31.4,
2020-09-10,21:18:03,31.1,
2020-09-10,21:37:03,28.6,
2020-09-10,21:56:03,27.6,
2020-09-10,22:15:03,26.9,
2020-09-10,22:34:03,26.5,
2020-09-10,22:53:03,26.3,
2020-09-10,23:12:03,27.0,
2020-09-10,23:31:03,26.6,
2020-09-10,23:50:03,26.1,
2020-09-11,00:09:03,25.8,
2020-09-11,00:28:03,25.6,
2020-09-11,00:47:03,25.3,
2020-09-11,01:06:03,25.1,
2020-09-11,01:25:03,24.9,
2020-09-11,01:44:03,24.8,
2020-09-11,02:03:03,24.6,
2020-09-11,02:22:03,24.5,
2020-09-11,02:41:03,24.5,
2020-09-11,03:00:03,24.4,
2020-09-11,03:19:03,24.3,
2020-09-11,03:38:03,24.3,
2020-09-11,03:57:03,24.2,
2020-09-11,04:16:03,24.2,
2020-09-11,04:35:03,24.1,
2020-09-11,04:54:03,24.1,
2020-09-11,05:13:03,24.0,
2020-09-11,05:32:03,24.0,
2020-09-11,05:51:03,24.1,
2020-09-11,06:10:03,23.9,
2020-09-11,06:29:03,24.1,
2020-09-11,06:48:03,24.5,
2020-09-11,07:07:03,24.6,
2020-09-11,07:26:03,24.8,
2020-09-11,07:45:03,24.9,
2020-09-11,08:04:03,24.9,
2020-09-11,08:23:03,24.8,
2020-09-11,08:42:03,24.9,
2020-09-11,09:01:03,24.8,
2020-09-11,09:20:03,24.9,
2020-09-11,09:39:03,24.9,
2020-09-11,09:58:03,25.3,
2020-09-11,10:17:03,25.5,
2020-09-11,10:36:03,25.5,
2020-09-11,10:55:03,25.6,
2020-09-11,11:14:03,25.7,
2020-09-11,11:33:03,25.7,
2020-09-11,11:52:03,25.6,
2020-09-11,12:11:03,25.6,
2020-09-11,12:30:03,25.6,
2020-09-11,12:49:03,25.7,
2020-09-11,13:08:03,25.8,
2020-09-11,13:27:03,26.0,
2020-09-11,13:46:03,26.1,
2020-09-11,14:05:03,26.2,
2020-09-11,14:24:03,26.3,
2020-09-11,14:43:03,26.4,
2020-09-11,15:02:03,26.5,
2020-09-11,15:21:03,26.6,
2020-09-11,15:40:03,26.6,
2020-09-11,15:59:03,26.7,
2020-09-11,16:18:03,26.7,
2020-09-11,16:37:03,26.7,
2020-09-11,16:56:03,26.8,
2020-09-11,17:15:03,26.8,
2020-09-11,17:34:03,26.9,
2020-09-11,17:53:03,26.7,
2020-09-11,18:12:03,26.7,
2020-09-11,18:31:03,26.8,
2020-09-11,18:50:03,26.8,
2020-09-11,19:09:03,26.8,
2020-09-11,19:28:03,26.8,
2020-09-11,19:47:03,26.9,
2020-09-11,20:06:03,26.8,
2020-09-11,20:25:03,26.8,
2020-09-11,20:44:03,26.9,
2020-09-11,21:03:03,26.8,
2020-09-11,21:22:03,26.9,
2020-09-11,21:41:03,26.9,
2020-09-11,22:00:03,26.8,
2020-09-11,22:19:03,26.8,
2020-09-11,22:38:03,26.7,
2020-09-11,22:57:03,26.7,
2020-09-11,23:16:03,26.7,
2020-09-11,23:35:03,26.7,
2020-09-11,23:54:03,26.7,
2020-09-12,00:13:03,26.7,
2020-09-12,00:32:03,26.7,
2020-09-12,00:51:03,26.7,
2020-09-12,01:10:03,26.7,
2020-09-12,01:29:03,26.6,
2020-09-12,01:48:03,26.7,
2020-09-12,02:07:03,26.7,
2020-09-12,02:26:03,26.7,
2020-09-12,02:45:03,26.7,
2020-09-12,03:04:03,26.7,
2020-09-12,03:23:03,26.6,
2020-09-12,03:42:03,26.6,
2020-09-12,04:01:03,26.6,
2020-09-12,04:20:03,26.6,
2020-09-12,04:39:03,26.6,
2020-09-12,04:58:03,26.5,
2020-09-12,05:17:03,26.5,
2020-09-12,05:36:03,26.4,
2020-09-12,05:55:03,26.4,
2020-09-12,06:14:03,26.4,
2020-09-12,06:33:03,26.3,
2020-09-12,06:52:03,26.3,
2020-09-12,07:11:03,26.3,
2020-09-12,07:30:03,26.3,
2020-09-12,07:49:03,26.3,
2020-09-12,08:08:03,26.3,
2020-09-12,08:27:03,26.3,
2020-09-12,08:46:03,26.3,
2020-09-12,09:05:03,26.3,
2020-09-12,09:24:03,26.3,
2020-09-12,09:43:03,26.4,
2020-09-12,10:02:03,26.4,
2020-09-12,10:21:03,26.4,
2020-09-12,10:40:03,26.4,
2020-09-12,10:59:03,26.4,
2020-09-12,11:18:03,26.5,
2020-09-12,11:37:03,26.6,
2020-09-12,11:56:03,26.6,
2020-09-12,12:15:03,26.7,
2020-09-12,12:34:03,26.7,
2020-09-12,12:53:03,26.7,
2020-09-12,13:12:03,26.8,
2020-09-12,13:31:03,26.8,
2020-09-12,13:50:03,26.9,
2020-09-12,14:09:03,26.9,
2020-09-12,14:28:03,27.0,
2020-09-12,14:47:03,27.0,
2020-09-12,15:06:03,27.0,
2020-09-12,15:25:03,27.0,
2020-09-12,15:44:03,27.1,
2020-09-12,16:03:03,27.2,
2020-09-12,16:22:03,27.3,
2020-09-12,16:41:03,27.4,
2020-09-12,17:00:03,27.5,
2020-09-12,17:19:03,27.5,
2020-09-12,17:38:03,27.5,
2020-09-12,17:57:03,27.5,
2020-09-12,18:16:03,27.4,
2020-09-12,18:35:03,27.5,
2020-09-12,18:54:03,27.1,
2020-09-12,19:13:03,26.8,
2020-09-12,19:32:03,26.5,
2020-09-12,19:51:03,26.4,
2020-09-12,20:10:03,26.2,
2020-09-12,20:29:03,26.1,
2020-09-12,20:48:03,26.0,
2020-09-12,21:07:03,25.9,
2020-09-12,21:26:03,25.9,
2020-09-12,21:45:03,25.8,
2020-09-12,22:04:03,25.7,
2020-09-12,22:23:03,25.7,
2020-09-12,22:42:03,25.6,
2020-09-12,23:01:03,25.6,
2020-09-12,23:20:03,25.5,
2020-09-12,23:39:03,25.5,
2020-09-12,23:58:03,25.4,
2020-09-13,00:17:03,25.4,
2020-09-13,00:36:03,25.4,
2020-09-13,00:55:03,25.3,
2020-09-13,01:14:03,25.3,
2020-09-13,01:33:03,25.3,
2020-09-13,01:52:03,25.3,
2020-09-13,02:11:03,25.3,
2020-09-13,02:30:03,25.2,
2020-09-13,02:49:03,25.2,
2020-09-13,03:08:03,25.2,
2020-09-13,03:27:03,25.2,
2020-09-13,03:46:03,25.1,
